,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
284,2022-05-28 04:19:37+00:00,"We Should Use Drone System in Positive Ways Like As Plastic Collection From Seas and Oceans, Reforestation of Forests, Protection From Forest Fires and in Disasters, Security. https://t.co/q5hyU84RpI",0,0,Shekar35924529,en,should drone system posit way like plastic collect from sea ocean reforest forest protect from forest fire disast secur http,124,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.098, 'neu': 0.694, 'pos': 0.208, 'compound': 0.4019}",0.4019,Positive
285,2022-05-28 03:20:16+00:00,"It's time to dissolve all borders to make a shift from global desertification to global reforestation. 
#SaveSoil to save the planet https://t.co/OEatFZ8WfN",1,1,MohitDi05620428,en,time dissolv border make shift from global desertif global reforest #savesoil save planet http oeatfz,101,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,Positive
286,2022-05-28 03:20:01+00:00,Massive Reforestation Might Be the Moonshot We Need to Slow Down Climate Change https://t.co/zSAwDLMzMG via @string,0,0,NLassandrello,en,massiv reforest might moonshot need slow down climat chang http zsawdlmzmg,74,"Sentiment(polarity=-0.2277777777777778, subjectivity=0.34444444444444444)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
287,2022-05-28 03:07:38+00:00,"“Countries throughout the region have watched his administration pour billions into Ukraine while giving short shrift to plans such as AMLO’s that, at a fraction of the cost, would extend two of his more popular social initiatives — the reforestation program Sembrando vida…” https://t.co/ciYxTqXIeO",0,0,1philosophical1,en,countri throughout region have watch administr pour billion into ukrain while give short shrift plan such amlo that fraction cost would extend more popular social initi reforest program sembrando vida http ciyxtqxieo,216,"Sentiment(polarity=0.2266666666666667, subjectivity=0.4533333333333334)","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.5849}",0.5849,Positive
288,2022-05-28 01:31:55+00:00,"""From #blockchain protocols designed to programmatically enable reforestation projects to validate and track their #carbonsequestration efforts, to the ability to better engage the retail consumer to offset their footprint through artistic and cultural mechanisms like #NFTs..."" https://t.co/sYGb4Gi92Y",0,3,_avatree,en,from #blockchain protocol design programmat enabl reforest project valid track their #carbonsequestr effort abil better engag retail consum offset their footprint through artist cultur mechan like #nft http sygb,211,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6597}",0.6597,Positive
289,2022-05-27 23:46:52+00:00,@nico_guilbert @PiAire2 @BonPote Rappelez-vous d'un enjeu dont vous avez du entendre parler : il est crucial de libérer des terres agricoles à des fins de reforestation/afforestation. Cela implique nécessairement des rendements élevés.,0,0,Grogro18985296,fr,rappelez vou enjeu dont vou avez entendr parler crucial terr agricol fin reforest afforest cela impliqu cessair rendement,121,"Sentiment(polarity=0.0, subjectivity=1.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
290,2022-05-27 23:32:32+00:00,“Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills https://t.co/Mu9dUYrnzb,0,0,ahipp3,en,reforest hub save urban tree from head landfil http duyrnzb,59,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
291,2022-05-27 23:30:21+00:00,DHL Express Strengthens Support for Haribon Foundation’s Reforestation Program with Summer Promo https://t.co/3NYMrEDsKi,0,0,peachkisses,en,express strengthen support haribon foundat reforest program with summer promo http nymredski,92,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",0.6124,Positive
292,2022-05-27 23:30:15+00:00,"Meet farmer Gerbacio Funtes Rocha! 🌱

He lives in Esteli, Nicaragua with his grandchildren and daughter. Gerbacio has dedicated his work to #reforestation and understanding the vital #impact of forests on all living things in nature! https://t.co/wqXPLcP2nm",0,0,TakingRoot,en,meet farmer gerbacio funt rocha live est nicaragua with grandchildren daughter gerbacio dedic work #reforest understand vital #impact forest live thing natur http wqxplcp,170,"Sentiment(polarity=0.12424242424242422, subjectivity=0.4666666666666666)","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.296}",0.296,Positive
293,2022-05-27 22:47:12+00:00,"Check out our interview with Oliva Nyirazuba, a participant in our partner @ECOTRUST_Ug's Trees for Global Benefits Community Reforestation Project! https://t.co/IP9LErZDTi #carbonremoval #climatechange #carboncredits #carbonoffsets #naturebasedsolutions #sdgs https://t.co/njoZqmdGtr",0,0,COTAP,en,check interview with oliva nyirazuba particip partner tree global benefit commun reforest project http lerzdti #carbonremov #climatechang #carboncredit #carbonoffset #naturebasedsolut #sdg http njozqmdgtr,204,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4588}",0.4588,Positive
294,2022-05-27 22:39:49+00:00,"What are you doing that is positive? 
Are you begging or standing up?
#coolearthact &amp; be proud for it! 
Oh, not sure what to do? 
Reforestation is a good start. 
Do not know what that is?
Well,
interact with societies decision makers
Just do something to act! https://t.co/NW7dKubQZO",0,0,coolearthclub,en,what do that posit beg stand #coolearthact proud sure what reforest good start know what that well interact with societi decis maker just someth http dkubqzo,157,"Sentiment(polarity=0.6666666666666666, subjectivity=0.8296296296296296)","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.8555}",0.8555,Positive
295,2022-05-27 22:35:00+00:00,"Did you know that the US is losing 36 million trees every year? Several organizations have stepped up with creative solutions to save the wood, reduce carbon emissions and create jobs. 

https://t.co/lTHZPWv8c5",2,5,NextCityOrg,en,know that lose million tree everi year sever organ have step with creativ solut save wood reduc carbon emiss creat job http lthzpwv,131,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.1, 'neu': 0.781, 'pos': 0.119, 'compound': 0.128}",0.128,Positive
296,2022-05-27 21:50:11+00:00,"Has @FAOForestry asked @EUparliament @EPPGroup, EU paper @CEPI_Paper and farmlobby @COPACOGECA whether they want satellite monitoring of #EuropeanUnion #GreenDeal #Afolu reforestation, #biodiversity policies? They oppose it. Why do u think? @Fern_NGO @Greenpeace https://t.co/qXBqofVDJ1",0,1,petrusvandijk,en,ask paper farmlobbi whether they want satellit monitor #europeanunion #greendeal #afolu reforest #biodivers polici they oppos think http qxbqofvdj,146,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.0772}",0.0772,Positive
297,2022-05-27 21:15:00+00:00,"The legislation follows months of outreach efforts by the borough’s land management division to help spread awareness about a proposed timber harvest and sale program, which would focus both on the removal of infested trees and on reforestation. #KPBorough https://t.co/YfLZzwDC8Z",0,2,PenClarion,en,legisl follow month outreach effort borough land manag divis help spread awar about propos timber harvest sale program which would focu both remov infest tree reforest #kpborough http yflzzwdc,192,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5859}",0.5859,Positive
298,2022-05-27 20:39:09+00:00,This study is a good reminder of how often the climate mitigation potential of reforestation is grossly over estimated in many countries. An example for India. https://t.co/ftakD5z3k3,1,4,pepcanadell,en,thi studi good remind often climat mitig potenti reforest grossli over estim mani countri exampl india http ftakd,113,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,Positive
299,2022-05-27 20:28:33+00:00,We met with local authorities at Prefecture de Dimbo and a group of women Malebi in the field. They are working with reforestation on areas highly impacted by cacao plantations in the past! @dgm_global #IndigenousPeoples 🇨🇮 https://t.co/VtvGNY91Jq,0,1,jcerdalimon,en,with local author prefectur dimbo group women malebi field they work with reforest area highli impact cacao plantat past #indigenouspeopl http vtvgni,149,"Sentiment(polarity=-0.125, subjectivity=0.125)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
300,2022-05-27 20:18:09+00:00,Here’s where dangerous ticks are spreading across the US — and what to do about them https://t.co/1hYd0YRSs0 https://t.co/vIS5NT5Zon,0,0,twoVoxdotcom,en,here where danger tick spread across what about them http yrss http,67,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
301,2022-05-27 20:01:03+00:00,Here's where dangerous ticks are spreading across the US — and what to do about them: https://t.co/WiiXE74QTs,0,0,USRealityCheck,en,here where danger tick spread across what about them http wiix,62,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
302,2022-05-27 19:50:44+00:00,#SUSE has planted a tree in my honor through Eden Reforestation Projects. 🌳Check out the work they are doing. #SUSECollective https://t.co/Y3pGkSnr3y https://t.co/KyNrjVpHl9,0,0,FabioTerluc,en,#suse plant tree honor through eden reforest project check work they do #susecollect http pgksnr http kynrjvphl,111,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,Positive
303,2022-05-27 19:47:18+00:00,@hishamzerriffi Right! Amazing how many times people forget wood is carbon neutral (when proper reforestation is in place),0,0,DestenieNock,en,right amaz mani time peopl forget wood carbon neutral when proper reforest place,80,"Sentiment(polarity=0.14285714285714285, subjectivity=0.31785714285714284)","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
304,2022-05-27 19:43:26+00:00,#Rewilding and #Reforestation go hand-in-hand. https://t.co/ByCZNDDqS4,0,0,InfoMgmtExec,en,#rewild #reforest hand hand http bycznddq,41,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.7506}",0.7506,Positive
305,2022-05-27 19:38:43+00:00,"GIVE Day 2022🤩💙🙌 Thanks to everyone that celebrated with us at Trees Atlanta Forest Reforestation, Grace Community Food Pantry, Truly Living Well Urban Farm, and RescueCats🥳 See you all next year! https://t.co/ZGlWIRZrPj",3,3,EmoryGIVE,en,give thank everyon that celebr with tree atlanta forest reforest grace commun food pantri truli live well urban farm rescuecat next year http zglwirzrpj,152,"Sentiment(polarity=0.04545454545454545, subjectivity=0.16666666666666666)","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7506}",0.7506,Positive
306,2022-05-27 19:33:00+00:00,"“Reforestation Hubs” are saving urban trees from heading to landfills by finding creative ways to repurpose the wood. 

https://t.co/lTHZPWv8c5",1,2,NextCityOrg,en,reforest hub save urban tree from head landfil find creativ way repurpos wood http lthzpwv,90,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,Positive
307,2022-05-27 19:31:15+00:00,"Ecological forestry and nature-near forests with much biodiversity are the key to global health and healthy environments. Agroforestry or food forests can reform agriculture. Read more about ecosystem restoration, greening and reforestation @GreeningDeserts projects. #ecoforestry https://t.co/pa1Ovc8gGD",0,11,TrillionTreesEU,en,ecolog forestri natur near forest with much biodivers global health healthi environ agroforestri food forest reform agricultur read more about ecosystem restor green reforest project #ecoforestri http,200,"Sentiment(polarity=0.12000000000000002, subjectivity=0.28)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
308,2022-05-27 19:31:03+00:00,Here's where dangerous ticks are spreading across the US — and what to do about them via voxdotcom https://t.co/mXZamUc29K,7,6,jilevin,en,here where danger tick spread across what about them voxdotcom http mxzamuc,75,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
309,2022-05-27 19:21:05+00:00,Here’s where dangerous ticks are spreading across the US — and what to do about them https://t.co/eENC7JYl6d,3,10,realTuckFrumper,en,here where danger tick spread across what about them http eenc,62,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
310,2022-05-27 19:18:32+00:00,via @Vox Here’s where dangerous ticks are spreading across the US — and what to do about them https://t.co/yZlabGcKkq,0,1,SolarFred,en,here where danger tick spread across what about them http yzlabgckkq,68,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
311,2022-05-27 19:01:00+00:00,“Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills https://t.co/nngTwBNIQl,0,1,schwabs52,en,reforest hub save urban tree from head landfil http nngtwbniql,62,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
312,2022-05-27 18:43:27+00:00,@Bankrollbears Reforestation effort will begin soon,0,1,Skihustle,en,reforest effort will begin soon,31,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
313,2022-05-27 18:37:00+00:00,"“If we recycled all the trees that came down in US cities each year, roughly 20 million tons of carbon could be kept out of the atmosphere, equivalent to taking over four million gas-powered cars off the road for a year"" https://t.co/HP7OxixlzE",8,20,AmericanForests,en,recycl tree that came down citi each year roughli million ton carbon could kept atmospher equival take over four million power car road year http oxixlz,152,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
314,2022-05-27 18:19:19+00:00,"Shout out to our friends @stakeSHIFTteam and @CardanoCnbg If you are interested in environmental concerns, these are your people. They are working on calculating #Cardano carbon footprint &amp; an incredible Madagascar reforestation project. Building a better future together. https://t.co/WOlDAZvHAj",3,14,TheCardanoArmy,en,shout friend interest environment concern these your peopl they work calcul #cardano carbon footprint incred madagascar reforest project build better futur togeth http woldazvhaj,178,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.8442}",0.8442,Positive
315,2022-05-27 17:59:17+00:00,"Clearly some room for improvement: https://t.co/KZoPYzDIRG “More wood from cities goes into landfills than is harvested from US National Forests.""",0,1,JeremyvanLoon,en,clearli some room improv http kzopyzdirg more wood from citi goe into landfil than harvest from nation forest,109,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
316,2022-05-27 17:46:11+00:00,"PROPetual REIT has committed to restoring 100 acres of land for every 1 acre they develop! Let's get planting 🙌🌳

#reforestation #ESG https://t.co/xyCX6SPM4T",2,13,veritree_,en,propetu reit commit restor acr land everi acr they develop plant #reforest #esg http xycx,89,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.296,Positive
317,2022-05-27 17:43:49+00:00,https://t.co/yCnJ6QPNmE @NextCityOrg,0,1,TheWriterLuna,und,http ycnj qpnme,15,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
318,2022-05-27 17:24:48+00:00,Super interesting story: “Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills https://t.co/c3eajPhN3n,0,0,carlyberwick,en,super interest stori reforest hub save urban tree from head landfil http eajphn,79,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)","{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.8779}",0.8779,Positive
319,2022-05-27 17:22:07+00:00,"@MonstersCoins Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/JEQe2Vd4J6",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http jeqe,185,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
320,2022-05-27 17:21:46+00:00,"@GemKingdom1 Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/Ex6jlRdDML",0,0,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http jlrddml,188,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
321,2022-05-27 17:19:51+00:00,"@Cryptofam3 @clowncoinBSC Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/8VaOG2r0QK",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http vaog,185,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
322,2022-05-27 17:19:16+00:00,"@cryptoworld202 Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/uWZWxg9sne",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http uwzwxg,187,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
323,2022-05-27 17:19:02+00:00,"@WertDj Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/WfXtVw4PUl",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http wfxtvw,187,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
324,2022-05-27 17:18:33+00:00,"@RealWhalesPump Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/csu8UeopOA",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http ueopoa,187,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
325,2022-05-27 17:12:40+00:00,"@CryptoShillOut @GoldBringer007 Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/6mvPxt73oP",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http mvpxt,186,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
326,2022-05-27 17:12:01+00:00,"@Bscgemalerts Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/j6IszBsyY2",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http iszbsyy,188,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
327,2022-05-27 17:09:11+00:00,Read about successes of AF-funded project in  #Seychelles implemented by #UNDP &amp; the govt to improve drainage &amp; water access thru natural reforestation &amp; use of retention walls. Resulting retention pond &amp; park has become a national attraction for the small island developing state https://t.co/Tgv5CWtYrf https://t.co/5kk7mAgDhO,2,7,adaptationfund,en,read about success fund project #seychel implement #undp govt improv drainag water access thru natur reforest retent wall result retent pond park becom nation attract small island develop state http cwtyrf http magdho,217,"Sentiment(polarity=0.024999999999999994, subjectivity=0.2)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7351}",0.7351,Positive
328,2022-05-27 16:55:31+00:00,@JustinGrant923 @VaticanNews It is now estimated if all the ice melts sea levels wii rise another 56 meters. That means less land for trees and crops. If reforestation is done then the sunken cities may not be under water any more. As 2.25 million square miles 100 foot tall is a lot of water.,0,0,john888414,en,estim melt level rise anoth meter that mean less land tree crop reforest done then sunken citi under water more million squar mile foot tall water,146,"Sentiment(polarity=0.006944444444444457, subjectivity=0.41805555555555557)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
329,2022-05-27 16:27:27+00:00,"@CryptoThro Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/whyWM4LLlr",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http whywm lllr,191,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.045, 'neu': 0.616, 'pos': 0.339, 'compound': 0.8885}",0.8885,Positive
330,2022-05-27 16:25:00+00:00,"Offer people to plant trees on old unused farm land to the people.

We will plant trees for paper and lumber to collect later on your property and we will give you a tax break in co-op with your province if you do so. That way reforestation happens.

@PierrePoilievre",0,0,potha_toe,en,offer peopl plant tree unus farm land peopl will plant tree paper lumber collect later your properti will give break with your provinc that reforest happen,155,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
331,2022-05-27 16:23:45+00:00,"@cryptojack Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/RqLDtML8zK",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http rqldtml,188,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
332,2022-05-27 16:22:33+00:00,"@forests4apes @dodd_suzie @orangulandtrust @jgordon5 @PalmOilDetect The complex problem(s).

Deforestation, greed, corruption. 

The solution (s)
 
- A true list of small holdings who have planted on arable land &amp; not Rainforest. A new certification for this.

- Reforestation. 4 the climate &amp; wildlife to stand any chance, put the forests back.1/2",3,5,whitby_michele1,en,complex problem deforest greed corrupt solut true list small hold have plant arabl land rainforest certif thi reforest climat wildlif stand chanc forest back,157,"Sentiment(polarity=-0.14, subjectivity=0.48999999999999994)","{'neg': 0.185, 'neu': 0.719, 'pos': 0.096, 'compound': -0.3818}",-0.3818,Negative
333,2022-05-27 16:19:09+00:00,"@fabian_foulon @TPMP Super. Je suis ingénieur agronome. Je fais de la reforestation  pour la FAO. Elle fait des vidéos TikTok. Chuis trop largué, éclaté au sol...",0,1,DeSepulchre,fr,super sui nieur agronom fai reforest pour ell fait tiktok chui trop largu clat,78,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5994}",0.5994,Positive
334,2022-05-27 16:17:59+00:00,We have teamed up with #OneTreePlanted to donate a tree for every #Windows11 assessment signup we receive. Help with #Reforestation efforts across the globe while determining your organization's readiness for #Microsoft's newest #OS #Windows10 #Windows7 https://t.co/lXyUg3Rgf8,0,0,Juriba,en,have team with #onetreepl donat tree everi #window assess signup receiv help with #reforest effort across globe while determin your organ readi #microsoft newest #window #window http lxyug,188,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}",0.4019,Positive
335,2022-05-27 16:09:56+00:00,"In Ghana, 30% of Akyem Abuakwa's forest loss is due to illegal timber logging, mining and unsustainable land use.

Discover how @UNDPGhana &amp; partners, together with traditional leaders can drive #reforestation while advancing multiple SDGs:

➡️https://t.co/H86OmO8KxQ https://t.co/kb5XkCEmfZ",0,2,SDGintegration,en,ghana akyem abuakwa forest loss illeg timber log mine unsustain land discov partner togeth with tradit leader drive #reforest while advanc multipl sdg http http xkcemfz,168,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
336,2022-05-27 16:06:03+00:00,"@WhaleEverything Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/YRo1qcrUf1",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http qcruf,186,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
337,2022-05-27 16:05:52+00:00,"📷 Magalie Theodore NY Friends of Haiti 2010 (NYFOH) Chairwoman of the Board An avid philanthropist and active member of various community improvement projects, boards. Theodore is the voice and the soul of the reforestation campaign of... https://t.co/gqf7e38wNp",0,0,foh2010inc,en,magali theodor friend haiti nyfoh chairwoman board avid philanthropist activ member variou commun improv project board theodor voic soul reforest campaign http,159,"Sentiment(polarity=0.25, subjectivity=1.0)","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6597}",0.6597,Positive
